1.999954700469970703e+01,4.215836334228515625e+01,6.440868163108825684e+01,8.678321838378906250e+01,1.093068196773529053e+02,1.315424461364746094e+02,1.540228407382965088e+02,1.765474305152893066e+02,1.990998456478118896e+02,2.213114402294158936e+02,2.436235592365264893e+02,2.661603462696075439e+02,2.886778140068054199e+02,3.108391864299774170e+02,3.330960133075714111e+02,3.556993882656097412e+02,3.779290306568145752e+02,4.003365859985351562e+02,4.227997982501983643e+02,4.453708944320678711e+02,4.679758832454681396e+02,4.902955090999603271e+02,5.128638443946838379e+02,5.351879189014434814e+02,5.577511501312255859e+02,5.801156339645385742e+02,6.025801088809967041e+02,6.250430159568786621e+02,6.474594511985778809e+02,6.699854793548583984e+02,6.924350543022155762e+02,7.147368834018707275e+02,7.373295726776123047e+02
1.961508440971374512e+01,4.130089569091796875e+01,6.301909923553466797e+01,8.489776062965393066e+01,1.069657123088836670e+02,1.292154002189636230e+02,1.514089267253875732e+02,1.736895122528076172e+02,1.958111133575439453e+02,2.180331172943115234e+02,2.399010939598083496e+02,2.621104340553283691e+02,2.842335059642791748e+02,3.063525705337524414e+02,3.284782814979553223e+02,3.506106445789337158e+02,3.728396875858306885e+02,3.952276520729064941e+02,4.176045639514923096e+02,4.399105091094970703e+02,4.621270651817321777e+02,4.841703710556030273e+02,5.064945819377899170e+02,5.286487348079681396e+02,5.508362121582031250e+02,5.731162722110748291e+02,5.952827227115631104e+02,6.177376928329467773e+02,6.399175336360931396e+02,6.619473998546600342e+02,6.841385974884033203e+02,7.063245346546173096e+02,7.286250765323638916e+02
1.977095365524291992e+01,4.135086607933044434e+01,6.330348396301269531e+01,8.544070577621459961e+01,1.074079895019531250e+02,1.295816128253936768e+02,1.514953908920288086e+02,1.732261064052581787e+02,1.952919805049896240e+02,2.174602868556976318e+02,2.393675913810729980e+02,2.613749649524688721e+02,2.835511252880096436e+02,3.055423512458801270e+02,3.273958315849304199e+02,3.493076250553131104e+02,3.714428327083587646e+02,3.932831754684448242e+02,4.155283997058868408e+02,4.374863908290863037e+02,4.595420215129852295e+02,4.815699954032897949e+02,5.038234777450561523e+02,5.259000456333160400e+02,5.479467110633850098e+02,5.700057928562164307e+02,5.922570388317108154e+02,6.143989582061767578e+02,6.363787462711334229e+02,6.584530436992645264e+02,6.804614500999450684e+02,7.027287261486053467e+02,7.248419251441955566e+02
1.980008196830749512e+01,4.145871448516845703e+01,6.366867280006408691e+01,8.552770972251892090e+01,1.077017955780029297e+02,1.299048728942871094e+02,1.521373968124389648e+02,1.740927548408508301e+02,1.964467165470123291e+02,2.187674231529235840e+02,2.409763841629028320e+02,2.632104678153991699e+02,2.856030061244964600e+02,3.077145919799804688e+02,3.300368354320526123e+02,3.522001221179962158e+02,3.745599842071533203e+02,3.968033602237701416e+02,4.190095026493072510e+02,4.412190399169921875e+02,4.634139275550842285e+02,4.855365450382232666e+02,5.078025550842285156e+02,5.299174957275390625e+02,5.520445418357849121e+02,5.744003882408142090e+02,5.968732473850250244e+02,6.191470651626586914e+02,6.414844980239868164e+02,6.634944508075714111e+02,6.859587092399597168e+02,7.080090885162353516e+02,7.303634743690490723e+02
2.000449991226196289e+01,4.188928341865539551e+01,6.349173712730407715e+01,8.547967743873596191e+01,1.072753803730010986e+02,1.294754657745361328e+02,1.517806532382965088e+02,1.738364391326904297e+02,1.960251979827880859e+02,2.183914124965667725e+02,2.408448235988616943e+02,2.630431039333343506e+02,2.851074564456939697e+02,3.072920546531677246e+02,3.300632693767547607e+02,3.520578792095184326e+02,3.746318747997283936e+02,3.971870100498199463e+02,4.196562967300415039e+02,4.421008715629577637e+02,4.643874363899230957e+02,4.866348242759704590e+02,5.090586941242218018e+02,5.315832886695861816e+02,5.540282957553863525e+02,5.760856461524963379e+02,5.983981318473815918e+02,6.206350107192993164e+02,6.430572593212127686e+02,6.653478608131408691e+02,6.879683244228363037e+02,7.103175449371337891e+02,7.326499722003936768e+02
2.001984715461730957e+01,4.150728607177734375e+01,6.350511240959167480e+01,8.555579662322998047e+01,1.075218806266784668e+02,1.296376824378967285e+02,1.519317603111267090e+02,1.739842355251312256e+02,1.962443008422851562e+02,2.183864264488220215e+02,2.406820120811462402e+02,2.627654199600219727e+02,2.849851388931274414e+02,3.069796905517578125e+02,3.293049762248992920e+02,3.515538046360015869e+02,3.737912192344665527e+02,3.959893777370452881e+02,4.185638256072998047e+02,4.407008717060089111e+02,4.631791615486145020e+02,4.851904289722442627e+02,5.076521804332733154e+02,5.298922085762023926e+02,5.521017260551452637e+02,5.743235137462615967e+02,5.964909465312957764e+02,6.186587615013122559e+02,6.407882440090179443e+02,6.630030114650726318e+02,6.853825321197509766e+02,7.076296224594116211e+02,7.299544892311096191e+02
1.987666273117065430e+01,4.145109224319458008e+01,6.344100785255432129e+01,8.555107069015502930e+01,1.075210855007171631e+02,1.298602070808410645e+02,1.520853385925292969e+02,1.741861629486083984e+02,1.963057034015655518e+02,2.185609467029571533e+02,2.408330242633819580e+02,2.632019829750061035e+02,2.853417439460754395e+02,3.075103688240051270e+02,3.297759118080139160e+02,3.520153925418853760e+02,3.741789333820343018e+02,3.964899678230285645e+02,4.186827695369720459e+02,4.410953178405761719e+02,4.633582422733306885e+02,4.856139681339263916e+02,5.078428976535797119e+02,5.301863033771514893e+02,5.525952153205871582e+02,5.746989669799804688e+02,5.971464674472808838e+02,6.194901409149169922e+02,6.420028264522552490e+02,6.644882998466491699e+02,6.868139231204986572e+02,7.091272912025451660e+02,7.315854337215423584e+02
1.993738842010498047e+01,4.178802108764648438e+01,6.358097386360168457e+01,8.563869953155517578e+01,1.086217706203460693e+02,1.307203123569488525e+02,1.532899923324584961e+02,1.756033270359039307e+02,1.978465914726257324e+02,2.202548384666442871e+02,2.425493907928466797e+02,2.648614199161529541e+02,2.874198904037475586e+02,3.096941499710083008e+02,3.319276270866394043e+02,3.541556684970855713e+02,3.763832881450653076e+02,3.987183256149291992e+02,4.210966348648071289e+02,4.436603627204895020e+02,4.659784045219421387e+02,4.883683645725250244e+02,5.109014489650726318e+02,5.332805278301239014e+02,5.558424804210662842e+02,5.783017616271972656e+02,6.006528878211975098e+02,6.230897002220153809e+02,6.458148598670959473e+02,6.681857311725616455e+02,6.904381883144378662e+02,7.126372694969177246e+02,7.349932427406311035e+02
1.992019510269165039e+01,4.162223219871520996e+01,6.341383147239685059e+01,8.515401172637939453e+01,1.071792237758636475e+02,1.292474539279937744e+02,1.509670848846435547e+02,1.732176535129547119e+02,1.955834615230560303e+02,2.178884773254394531e+02,2.401549582481384277e+02,2.623834457397460938e+02,2.847883443832397461e+02,3.070327575206756592e+02,3.294276213645935059e+02,3.519706201553344727e+02,3.743738062381744385e+02,3.966801137924194336e+02,4.190590019226074219e+02,4.414649550914764404e+02,4.638633244037628174e+02,4.863944520950317383e+02,5.088967263698577881e+02,5.311801605224609375e+02,5.534976072311401367e+02,5.756649417877197266e+02,5.977860012054443359e+02,6.199406847953796387e+02,6.421958165168762207e+02,6.646632728576660156e+02,6.869608223438262939e+02,7.092345623970031738e+02,7.315071377754211426e+02
1.963175058364868164e+01,4.105393052101135254e+01,6.300025010108947754e+01,8.489124035835266113e+01,1.069116318225860596e+02,1.290585722923278809e+02,1.513308129310607910e+02,1.735375146865844727e+02,1.957526977062225342e+02,2.178526060581207275e+02,2.400978806018829346e+02,2.623016295433044434e+02,2.846472077369689941e+02,3.068557007312774658e+02,3.292172985076904297e+02,3.514857990741729736e+02,3.738453178405761719e+02,3.959081399440765381e+02,4.182686893939971924e+02,4.407889268398284912e+02,4.630976078510284424e+02,4.852751886844635010e+02,5.076643972396850586e+02,5.296999113559722900e+02,5.519249217510223389e+02,5.741756179332733154e+02,5.965670890808105469e+02,6.188657662868499756e+02,6.412947454452514648e+02,6.634680554866790771e+02,6.857881872653961182e+02,7.082538855075836182e+02,7.307131006717681885e+02
