7.390000000000000000e+02,6.980000000000000000e+02,6.920000000000000000e+02,6.920000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.850000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.730000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02,6.560000000000000000e+02
7.280000000000000000e+02,7.110000000000000000e+02,6.990000000000000000e+02,6.990000000000000000e+02,6.990000000000000000e+02,6.980000000000000000e+02,6.950000000000000000e+02,6.930000000000000000e+02,6.930000000000000000e+02,6.870000000000000000e+02,6.870000000000000000e+02,6.870000000000000000e+02,6.870000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.840000000000000000e+02,6.780000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02
7.140000000000000000e+02,6.900000000000000000e+02,6.900000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,0.000000000000000000e+00
7.210000000000000000e+02,6.940000000000000000e+02,6.890000000000000000e+02,6.830000000000000000e+02,6.830000000000000000e+02,6.830000000000000000e+02,6.830000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.680000000000000000e+02,6.540000000000000000e+02,0.000000000000000000e+00
7.400000000000000000e+02,7.100000000000000000e+02,6.960000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.740000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,0.000000000000000000e+00
7.320000000000000000e+02,6.910000000000000000e+02,6.910000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.670000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00
7.610000000000000000e+02,6.950000000000000000e+02,6.950000000000000000e+02,6.950000000000000000e+02,6.950000000000000000e+02,6.880000000000000000e+02,6.820000000000000000e+02,6.820000000000000000e+02,6.820000000000000000e+02,6.820000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.760000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,0.000000000000000000e+00
7.420000000000000000e+02,7.080000000000000000e+02,7.020000000000000000e+02,6.990000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.700000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.660000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,6.510000000000000000e+02,0.000000000000000000e+00
7.400000000000000000e+02,7.020000000000000000e+02,7.010000000000000000e+02,6.960000000000000000e+02,6.960000000000000000e+02,6.860000000000000000e+02,6.860000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.780000000000000000e+02,6.780000000000000000e+02,6.770000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.720000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.710000000000000000e+02,6.540000000000000000e+02,6.540000000000000000e+02,0.000000000000000000e+00
7.250000000000000000e+02,6.820000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.810000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,6.690000000000000000e+02,0.000000000000000000e+00
